Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR57,OUT018,2243.8609301257256
FDX22,OUT027,5486.898902079794
FDC60,OUT013,1800.2434465880467
NCE42,OUT049,3374.9143857297263
NCK42,OUT049,3710.7326758148515
DRE01,OUT017,3909.4627179363447
FDE57,OUT018,2116.014620606165
DRK59,OUT019,709.9828044015721
FDB10,OUT027,5726.76110040657
FDQ25,OUT046,2542.5431508535908
FDY26,OUT017,3248.794601577797
FDG28,OUT049,3748.511080055986
FDM14,OUT049,1939.5490408562966
NCH29,OUT049,1883.6350732491976
FDD48,OUT049,2006.4620673555964
FDC17,OUT045,3591.314536333017
DRH49,OUT027,2178.312939911342
FDN44,OUT018,2537.402668654333
FDC29,OUT045,1950.7952163752136
DRK01,OUT019,-163.57312117145693
FDD48,OUT017,2039.2337688826767
FDB59,OUT013,3066.98358261634
FDY45,OUT010,869.9185325375106
FDX60,OUT035,1292.3910886173194
FDT09,OUT010,355.29195614836857
DRB24,OUT018,2226.7978274818133
FDL13,OUT035,3793.196500991991
FDN16,OUT035,1709.6139534996883
FDK57,OUT013,2029.5376800415215
FDO22,OUT027,2177.5736626076414
FDC57,OUT010,836.8041195866997
FDZ13,OUT027,1105.9008577929787
FDW27,OUT013,2316.104621865277
FDX10,OUT049,461.05892489397655
FDY08,OUT018,2117.11977916395
FDA49,OUT017,1378.3711921768672
FDC32,OUT018,1312.4687562538395
FDO04,OUT035,943.1528969497347
NCZ54,OUT013,2918.972865140124
FDY40,OUT045,701.3905712890246
FDW36,OUT045,1714.421625679789
FDE11,OUT017,2935.6358292027435
DRE37,OUT045,3198.9396243037595
NCK19,OUT017,2962.158915082259
FDT19,OUT035,3445.2767511255915
FDE56,OUT045,1047.1401322410352
FDZ57,OUT010,1.4535565305784108
FDB35,OUT035,1501.8973938451563
FDF09,OUT010,-233.32528479095257
FDO34,OUT046,2738.4476846719294
FDA55,OUT046,3798.2888852985575
NCM18,OUT035,988.7950149443348
FDJ20,OUT019,377.02269946288703
DRQ35,OUT019,45.49804582694979
FDG02,OUT013,3416.8148350711695
NCU29,OUT018,2150.0698557277155
FDL27,OUT027,2233.657228716574
NCA54,OUT035,2943.488695434722
FDJ32,OUT035,995.5206922555653
FDB21,OUT019,876.3792542344369
FDR46,OUT035,2661.351395171546
FDZ32,OUT046,1829.1150489092915
DRF36,OUT017,3154.900696479342
NCU54,OUT017,3496.783602618476
NCI31,OUT017,735.8984593291242
DRA59,OUT035,3282.4060048640467
NCC55,OUT045,513.4440276966111
FDE44,OUT018,775.445628645832
NCN26,OUT018,1475.738664756241
FDC11,OUT049,1336.7252891208498
FDV24,OUT035,2270.7071067002125
FDR40,OUT019,-63.385067986977084
NCQ17,OUT049,2710.324018805168
FDC46,OUT045,2847.8467051565885
NCM18,OUT046,1005.0784879689078
FDK16,OUT046,1590.8492231687355
FDI28,OUT017,1366.751562261049
FDS11,OUT018,3372.9137427955698
DRD13,OUT046,1073.1178714300077
FDL36,OUT035,1592.25213384623
FDI27,OUT013,702.4139175788592
FDJ53,OUT019,242.83351838718212
FDS44,OUT045,3659.6711404583166
FDE28,OUT046,3787.7761841137617
FDQ33,OUT018,2483.786842276627
FDB37,OUT017,3801.717493686402
FDQ31,OUT045,1531.0451987248152
NCQ05,OUT046,2566.8195528815877
FDE10,OUT013,2120.553120741053
FDF38,OUT017,628.7082039296974
FDE50,OUT019,672.9449554248458
DRG37,OUT010,437.0549261086343
NCH06,OUT049,3731.8807392937692
FDY14,OUT045,4106.632436790125
FDO27,OUT017,1630.8755040616818
FDQ19,OUT049,3913.8893650855593
FDZ26,OUT019,877.5053349568318
FDN51,OUT013,3994.637444921854
FDK20,OUT035,2044.1174702406347
FDD40,OUT018,2807.4464473735616
DRI25,OUT018,883.9222516975979
FDH56,OUT017,1797.1278412850622
FDI36,OUT027,5573.905898412148
DRH11,OUT018,851.0950549149293
NCV18,OUT017,1566.8036921670573
DRI01,OUT049,3271.243049320301
DRE48,OUT049,3457.805842048558
FDS51,OUT035,1128.3237147060183
FDM38,OUT017,925.7452907986677
FDB60,OUT027,4909.007231182027
FDY58,OUT035,3376.936575932015
FDY22,OUT045,2498.722244692866
FDF11,OUT027,5816.218707150118
FDZ51,OUT035,1482.3465140135243
FDQ45,OUT017,2873.3409666418875
FDF17,OUT035,3464.8761315154466
NCF31,OUT027,4395.212727097902
FDA37,OUT013,2139.0360676885593
FDO51,OUT046,590.8658154576294
FDF34,OUT013,3122.625584841719
FDD57,OUT018,1329.8522497818597
FDO37,OUT046,4158.154055793246
FDR49,OUT049,744.6309516721088
FDS39,OUT049,2397.208828342244
FDI48,OUT027,1442.091393897707
DRM35,OUT049,2844.4801540933654
FDV57,OUT035,3177.0272836690337
FDZ55,OUT013,2494.093671479345
FDI28,OUT035,1297.0931236195381
FDS21,OUT045,1063.7351168770472
FDT34,OUT013,1778.0314326421194
DRI25,OUT035,1010.5994080011176
FDT47,OUT010,-15.987690963324761
DRH39,OUT045,1159.8913325910846
NCD54,OUT045,2115.5563657205626
FDU16,OUT027,2281.059731307583
NCW29,OUT045,2240.127811578993
FDV25,OUT027,5594.188783332093
FDM56,OUT035,1841.9526907328889
FDZ04,OUT027,1748.7733988270459
FDG59,OUT019,18.679168869511358
FDI56,OUT045,1565.2212460660185
FDS33,OUT035,1695.4302015157875
FDC23,OUT049,2807.6244573877557
FDT11,OUT049,2892.3363636037566
FDG17,OUT045,4030.6536014679136
FDZ44,OUT045,1902.7607039642403
FDJ52,OUT013,2886.868279419414
DRI23,OUT046,2411.1642379711984
DRE15,OUT010,136.9140626483488
NCF07,OUT013,1708.8865879818477
NCR29,OUT049,940.6210162415367
FDE44,OUT019,40.54461731701808
FDT23,OUT035,1396.9186425120013
NCG06,OUT017,4016.9051610639717
NCU41,OUT010,677.0847570104113
FDH46,OUT017,1713.3920869257663
FDV31,OUT013,2777.6472278795986
NCT41,OUT027,4136.603606317598
FDE22,OUT027,4542.14065918596
FDC26,OUT045,1583.1220738031636
DRF51,OUT017,575.1843881958621
NCY53,OUT019,371.044610251168
FDY21,OUT017,3518.081011099035
FDL27,OUT013,1109.2530466565654
FDZ34,OUT049,3515.850056742447
NCF43,OUT010,392.754156695389
FDC21,OUT035,1858.4551593572091
FDL26,OUT013,2649.8436589691732
FDT25,OUT010,109.76040737439894
NCR30,OUT046,1097.15721761388
DRL23,OUT019,284.09005347981406
NCR05,OUT049,3061.381837139525
NCE19,OUT018,729.7230091515332
FDY07,OUT035,725.2350937355285
FDB10,OUT017,3914.335648590278
FDP57,OUT013,1750.9861998274105
FDU48,OUT019,462.2836794072907
FDH48,OUT035,1475.265770459416
FDO33,OUT035,2174.248610084547
NCU29,OUT045,2398.4997607204755
FDW35,OUT046,655.5189218596823
FDH05,OUT010,773.3943565338897
FDP26,OUT049,1838.879590575687
DRG27,OUT035,650.8465256327431
FDQ33,OUT046,2809.1546251277005
FDH20,OUT010,254.69351023206804
FDV14,OUT046,1358.9147758320885
DRD01,OUT046,911.5472799142044
NCI17,OUT049,1607.383241394082
FDF39,OUT010,827.7728569198771
FDX37,OUT046,1689.163481699816
NCX17,OUT035,3520.753050136314
FDN03,OUT013,3902.531195286525
NCS41,OUT010,549.2214988416259
FDH34,OUT045,2764.72768717733
NCX53,OUT018,1986.4148768172038
FDY31,OUT046,2342.6887336027808
FDD20,OUT017,2342.7286914297265
FDE51,OUT045,661.4360718009691
FDV27,OUT046,1487.9131677873054
FDF16,OUT035,2400.8098883785647
FDZ02,OUT049,1669.4858277542899
NCK05,OUT045,1047.1963198710002
FDM12,OUT027,5119.521407724809
NCA05,OUT018,1919.8622809874223
FDX33,OUT045,2659.2310855086507
FDM25,OUT049,3112.636676312132
FDE41,OUT018,1322.7743119285103
FDW14,OUT045,1453.7479812212357
NCD30,OUT046,1488.9304881789242
FDB23,OUT010,1012.320190166237
FDF45,OUT046,1016.3817118309903
FDW20,OUT017,1900.71659538967
FDF47,OUT045,2945.3738585113133
NCR05,OUT019,548.843352123694
DRB01,OUT046,3218.0659272889193
FDE36,OUT013,2740.2533771924586
FDU56,OUT049,3081.78337175694
FDB23,OUT049,3602.9860440971124
FDN48,OUT049,1640.199860721781
FDS43,OUT013,3076.0860942629292
NCN05,OUT013,3231.3238650975063
NCL53,OUT049,3325.3325082119954
FDL56,OUT046,1351.222448464129
FDH17,OUT018,1410.0056478077884
FDP37,OUT046,2130.607208333287
FDG09,OUT019,720.5911973597559
FDA55,OUT045,3779.5771258587756
FDX31,OUT049,3590.7203915306245
FDJ41,OUT045,3937.8290599631587
DRC24,OUT045,2620.0913036534957
FDQ21,OUT035,1914.798313222415
NCT54,OUT045,1569.3828035964023
FDH08,OUT049,3823.405953089792
FDY38,OUT018,3389.245742409293
DRM11,OUT010,1152.4446512555705
FDG32,OUT049,3510.889740008838
NCH18,OUT046,3791.6458566531905
FDI20,OUT035,3350.702556163793
FDA33,OUT018,2198.418668442785
FDN45,OUT013,3450.1626522127185
FDT45,OUT010,22.76949036079669
FDR32,OUT035,3994.8483972691
FDA48,OUT017,3478.6948188903834
FDN23,OUT017,2440.0719981134966
NCR18,OUT035,752.7915338455393
FDD45,OUT046,1592.9674936901176
FDI22,OUT018,3204.1836613004652
FDT09,OUT013,2504.515345233956
DRC24,OUT027,3649.9889625632322
FDT39,OUT046,2334.235095806217
FDX28,OUT045,1634.6912978519588
FDA50,OUT018,1404.446077949817
FDT33,OUT027,4786.242336056445
FDQ60,OUT049,2044.8638656425503
NCM19,OUT018,1641.839448009261
FDF40,OUT046,3777.9733183405115
NCI30,OUT035,3920.64744218566
FDK34,OUT049,3733.857094223177
FDA38,OUT027,4877.1189652505445
FDT02,OUT045,514.9605521137581
FDC11,OUT017,1376.7294996872126
FDD08,OUT046,543.4887956580718
NCS29,OUT046,4097.822201014689
DRI03,OUT010,547.868492614691
FDK48,OUT035,1326.4585461051493
FDM52,OUT049,2639.7511651464406
FDP49,OUT035,1009.862805515139
DRA24,OUT046,2449.167900531153
NCJ43,OUT049,2648.295474850939
FDE11,OUT045,2848.9518637143738
FDP01,OUT049,2403.3781893104365
FDQ59,OUT018,1017.9399071017225
FDA43,OUT019,697.4122813636299
FDL14,OUT017,2460.5530682459016
FDV50,OUT010,285.1560787880831
FDT01,OUT027,5504.966091774841
NCC42,OUT035,2567.380971077629
FDO28,OUT046,1957.834827925356
FDD32,OUT019,204.18056818717093
FDV45,OUT035,3241.244241419711
NCW17,OUT019,460.9776173723289
NCJ17,OUT027,2591.1479977339777
NCF18,OUT049,2872.555234166618
FDP01,OUT045,2233.9442311379335
FDH24,OUT045,2311.7998820518833
FDI38,OUT027,5509.420503075027
FDX03,OUT035,746.0834919288081
FDY28,OUT046,3697.0755461551703
FDN34,OUT018,2588.7134712765883
FDJ02,OUT045,2336.8706038587497
FDW40,OUT019,422.50048864868313
FDX03,OUT017,746.0834919288081
FDE17,OUT027,3628.3538377375253
FDT58,OUT046,2649.0714268990305
FDI38,OUT013,3449.4425990539607
FDW22,OUT035,3796.683075955719
FDS15,OUT027,3459.3077120198823
NCX06,OUT013,2881.882576120737
DRK47,OUT035,3901.288875334011
FDC23,OUT027,4559.492266277993
FDM56,OUT010,341.52290532908404
FDP21,OUT046,3381.2707775144663
FDP58,OUT046,3333.2951741807547
FDA27,OUT019,1109.3977581563247
FDK41,OUT019,175.90691726002714
NCH42,OUT046,4401.6651105251685
FDG29,OUT045,715.7215744162498
FDW15,OUT018,2240.211242400736
FDD28,OUT018,748.1734414796
FDQ37,OUT049,3078.6704282551646
FDC23,OUT035,2924.4325264381787
FDV13,OUT035,1479.260201839967
FDK33,OUT046,3530.8525112384004
FDO33,OUT013,1933.7603489029375
FDN21,OUT017,2706.94616479358
NCW06,OUT027,5134.16925115406
FDI38,OUT035,3472.7352732846257
FDC21,OUT027,2734.2673761188094
NCS05,OUT046,2094.3208066642806
NCN53,OUT049,512.8671842633493
FDV40,OUT010,135.11626485477444
FDG60,OUT017,3740.3268280333605
NCY30,OUT027,5021.928364684629
FDM40,OUT045,2206.168267753542
NCO30,OUT046,2858.9817873064085
FDK10,OUT046,2810.5202052748987
FDM36,OUT045,2740.595272583617
FDN10,OUT013,1867.0623000968747
FDM46,OUT018,1339.1527627468363
FDX50,OUT049,1710.8547164226175
FDP33,OUT045,3840.098349181371
FDO12,OUT045,3113.5689639202064
FDC28,OUT013,1838.879590575687
FDO31,OUT045,1492.4373257099976
FDX45,OUT035,2652.7200705802647
FDV21,OUT049,2102.5874648023623
FDH04,OUT049,1612.0452757011562
NCG54,OUT013,2851.599520156432
FDO13,OUT046,2614.6703177629447
FDA09,OUT027,4956.271734053471
FDC38,OUT017,2174.248610084547
NCO42,OUT046,2156.961454640301
FDL45,OUT049,2141.476908557468
NCK31,OUT013,726.9814788394672
FDM39,OUT017,2836.4220792723568
FDC22,OUT010,551.9624119968938
FDF46,OUT046,1933.957992989262
FDQ37,OUT045,3008.562543762703
FDH41,OUT010,675.8934553167475
FDQ04,OUT046,589.7606568998439
NCQ02,OUT027,5298.979190655316
FDJ57,OUT027,5122.766255949235
NCE07,OUT049,2336.535095633562
FDE56,OUT013,1062.0183767224437
FDI20,OUT049,3293.600050339386
FDK36,OUT018,478.530968104836
FDP08,OUT027,5186.671105171686
FDF44,OUT017,2212.1009940654417
NCU53,OUT017,2684.9647217769966
FDF47,OUT035,3315.222331031586
FDS55,OUT010,316.9193563665016
FDZ52,OUT010,315.79787862027985
FDL04,OUT018,1478.2310355974976
NCM26,OUT035,2506.124561975944
FDX43,OUT049,2649.2804359336355
FDP52,OUT049,3538.372958720181
DRK49,OUT045,680.6074651510493
FDE38,OUT013,2653.582433282543
DRF13,OUT035,2660.167879829789
FDK41,OUT010,186.77661748420806
FDJ04,OUT027,3072.0956441930257
FDZ44,OUT018,1692.0563082480594
FDS11,OUT013,3794.001165400521
FDA55,OUT049,3809.1585855227386
NCW53,OUT046,2843.6942394646994
FDB49,OUT027,2908.451775219491
FDD23,OUT017,2923.964108356398
NCV42,OUT045,1896.7429488473226
NCZ29,OUT018,1800.366494828281
FDQ26,OUT013,1001.5840817647656
FDV08,OUT017,519.9123284443405
FDC53,OUT049,1596.5625172488767
FDV58,OUT010,680.4066159471706
NCP02,OUT019,-191.51039668072337
DRI37,OUT045,830.5806713613703
FDQ12,OUT049,3625.9206119932082
FDE33,OUT046,1257.1373379511328
FDX27,OUT045,1441.5627000826362
FDM22,OUT017,875.112909467357
NCH30,OUT019,367.3280087261561
FDC04,OUT017,3692.092668672766
FDO38,OUT046,1397.4759900063375
FDV52,OUT027,3375.114924294886
FDB32,OUT013,1559.2358057081553
FDV43,OUT018,613.9486153243607
FDI24,OUT018,2941.7806162026927
FDR40,OUT017,1619.9021286786415
FDW02,OUT049,2280.224266150472
FDE44,OUT049,893.6798888596693
FDL38,OUT046,1458.3958121989124
NCT54,OUT010,-68.2759246600543
DRJ39,OUT010,870.764140596728
FDW55,OUT049,3788.997919856819
DRF13,OUT019,417.66999177214524
NCW17,OUT049,2140.946242540701
FDP13,OUT035,550.1968794763666
FDS08,OUT018,2214.6067361578025
NCP17,OUT035,1100.432388113243
NCO53,OUT035,3030.5810614505194
FDH19,OUT045,2729.370604077704
FDJ04,OUT017,2138.7784125150447
FDG10,OUT049,941.4376789182818
FDA40,OUT010,267.3857899666683
FDI53,OUT045,2492.7027339135716
FDU09,OUT010,-123.01897590309244
FDK60,OUT045,1620.8853589982782
FDR43,OUT017,698.7892228455858
FDW22,OUT017,3639.58101870405
DRP47,OUT010,706.8502632056293
DRG48,OUT010,287.3573314638453
FDA14,OUT035,2561.6724372605804
FDU49,OUT013,1325.630267363176
FDK28,OUT045,3573.7408152408693
FDT19,OUT046,3355.9396963162294
NCQ42,OUT045,1813.582547966376
FDD03,OUT045,3642.229712077972
NCM53,OUT013,1748.3543175352959
NCX53,OUT045,2234.7710301258444
FDV14,OUT027,2422.9595502733273
NCZ54,OUT017,2951.7445666672033
FDB39,OUT013,790.5060260182889
DRC24,OUT046,2395.199043708847
FDY36,OUT013,1179.5154620034884
FDN01,OUT035,2720.0426801727576
DRH25,OUT046,892.0044659366075
FDV08,OUT046,526.0533529813625
NCP53,OUT049,3806.3091482021537
FDU52,OUT010,524.8956173290603
NCI42,OUT045,3268.473001975609
FDZ14,OUT035,1948.4833870858836
FDF11,OUT046,3882.388675141779
FDQ13,OUT018,1158.675619461332
FDO32,OUT010,-228.91119657409106
DRJ37,OUT018,2307.524167283655
FDY43,OUT046,2947.087178553755
NCT41,OUT017,2603.242337791351
NCV17,OUT045,2119.1029299134734
FDM04,OUT027,1646.5330104043467
DRB48,OUT018,533.7941019568216
FDM24,OUT013,2354.9857396507214
FDT37,OUT049,3768.7986682035407
NCO05,OUT010,-138.7157089364645
FDL13,OUT046,3749.5550992407307
FDL15,OUT017,2463.3421454091495
FDB11,OUT018,3247.7531442998074
FDL14,OUT019,424.7696387665108
FDY10,OUT019,344.95708148250077
FDJ40,OUT049,1936.1997881138961
NCW18,OUT046,3609.2374104526616
NCY06,OUT013,2136.6039779035345
DRE13,OUT018,1293.9647289399113
FDA26,OUT045,3654.009862328939
NCE19,OUT010,24.37293644831201
FDE33,OUT035,1343.7437997381646
DRL59,OUT027,1517.6895842826116
FDY07,OUT046,791.5314181564316
FDF57,OUT018,2497.1098790966794
FDM58,OUT035,1963.7834221576604
FDP26,OUT027,2957.092493240962
FDY32,OUT046,3163.048993226657
FDD51,OUT010,-1.7195031903260045
FDU22,OUT018,1674.0031270805148
FDZ49,OUT018,3111.6810176086183
NCI42,OUT017,3389.268050447857
FDT04,OUT027,1296.6324813380863
NCU41,OUT045,2849.08844826026
FDS56,OUT045,3943.207332709383
NCN42,OUT017,2340.0892513526587
FDK34,OUT046,3713.5083667025815
FDB03,OUT017,3927.887473227526
DRJ25,OUT035,897.8042129203757
FDT25,OUT027,3563.1184149492856
FDN20,OUT013,2712.111427238132
FDP09,OUT013,3290.6091051498397
FDM20,OUT019,796.7787195818795
NCG55,OUT046,1873.0023474648085
NCP14,OUT045,1800.9592800210544
NCH06,OUT046,3683.628905650612
FDV52,OUT013,1825.3217692560177
NCL07,OUT035,707.3090913130952
DRJ11,OUT027,4807.646517134195
DRO59,OUT013,1118.745438881465
FDW15,OUT010,431.07934944057536
NCQ30,OUT035,1904.6273689806171
NCN54,OUT019,129.45135609419233
FDY01,OUT027,3123.011128301682
FDX39,OUT035,3567.483152066764
FDH53,OUT027,2612.5613201099995
FDA57,OUT035,733.675162560143
NCC07,OUT010,360.5157317031158
FDU28,OUT013,2824.9424339099255
FDK36,OUT010,-188.80231444379947
FDR36,OUT018,413.09004111905205
NCQ17,OUT035,2733.616693035833
FDS28,OUT019,-160.97510174847707
FDE08,OUT045,2376.6581799207797
FDU22,OUT046,1999.3709099315888
FDG41,OUT045,1806.9373692327733
FDO31,OUT010,-254.75227906325094
FDM21,OUT019,1108.2925995985393
FDU40,OUT017,2894.9256849665403
FDV36,OUT018,1791.5519697643367
FDT10,OUT027,1510.1101824765285
FDX38,OUT045,698.6760733850045
NCU30,OUT027,4183.391663621063
NCV06,OUT049,3182.6790274214873
FDT16,OUT035,3974.7801645429377
NCP41,OUT027,2499.4980843675385
FDZ56,OUT017,2717.0203825380013
FDC22,OUT035,3273.6711845224336
FDU10,OUT035,594.9319055641481
FDS46,OUT045,2095.0864479065026
FDO08,OUT049,2716.302108016887
NCV42,OUT018,1670.674465528139
FDP33,OUT035,3926.7823146697406
FDJ12,OUT046,3513.2938641842748
FDH04,OUT045,1566.1574609751985
NCU54,OUT013,3473.490928387811
FDO36,OUT010,595.357569566216
FDT37,OUT027,5931.9330738923445
FDD14,OUT010,730.3557390261514
FDA16,OUT013,3909.998109034027
NCS42,OUT019,-129.98978999855734
FDP10,OUT019,317.62045813069915
FDQ28,OUT049,2790.8173010543383
FDK57,OUT010,15.948023217385838
FDK02,OUT013,2010.2406101557697
FDW47,OUT018,1805.2394254822145
NCC42,OUT018,2157.845361646797
FDQ37,OUT018,2890.672648365576
FDL40,OUT046,1467.6877856459616
DRE13,OUT010,-263.801303332921
FDQ34,OUT027,3121.905969743897
NCB54,OUT046,2073.5075419269438
FDS48,OUT049,2557.352272440468
FDO15,OUT045,1185.8312061793308
NCT30,OUT013,697.9255460350639
FDU49,OUT027,2268.269217050139
FDE21,OUT046,2295.9319465485764
FDS49,OUT019,-48.796571745623694
FDT38,OUT027,2393.642441070861
FDZ01,OUT045,1687.5808572082026
FDC41,OUT035,1309.9748619054865
DRG13,OUT010,536.1130821781092
NCZ42,OUT018,3507.0908901139446
NCM07,OUT045,1578.2491431492301
NCV17,OUT018,1811.9715753268738
DRK39,OUT035,1343.646193876122
FDS37,OUT018,1598.717233450749
FDV12,OUT019,312.3212381886252
NCG19,OUT018,3381.7795228439713
FDS51,OUT013,1091.4539465819328
NCO14,OUT046,598.8375771920242
FDC38,OUT046,2130.607208333287
FDN15,OUT046,2394.4302039774575
NCH42,OUT013,3880.8910804965517
FDQ22,OUT046,602.1221524740029
FDC05,OUT013,3274.0628787096707
FDZ31,OUT013,3144.2555821419546
DRJ23,OUT049,2872.555234166618
FDC52,OUT035,2535.283379435691
DRD12,OUT010,-212.4574318710877
FDV55,OUT017,2463.3421454091495
FDD32,OUT046,1400.3155915307213
FDR01,OUT049,3551.910250823802
FDY08,OUT019,162.0141878679548
FDQ45,OUT045,2810.9878054508454
DRN11,OUT027,3921.401381762261
NCS05,OUT018,1768.9530238132054
FDY32,OUT035,2690.4197490298825
NCD31,OUT045,2831.345402446588
NCE06,OUT049,2434.263425475779
NCP14,OUT046,1819.6710394608363
NCF18,OUT019,660.1003830286253
FDF14,OUT018,2174.5667689191027
FDB22,OUT017,2497.325838581664
NCH54,OUT049,2815.151394697948
FDU27,OUT035,859.8136634785973
FDS58,OUT027,4566.538925554059
NCU29,OUT035,2460.8529219115176
FDJ57,OUT013,3428.58007193013
FDL56,OUT049,1362.0921486883099
FDH60,OUT035,3071.1307259586238
FDN24,OUT018,836.6689604606845
FDD02,OUT017,1963.4649565567545
FDP15,OUT017,3965.75637466786
FDB28,OUT027,4610.729101971147
DRC49,OUT045,2367.403267324598
NCG30,OUT018,1716.48456300614
FDJ14,OUT049,1252.7155657462552
FDL52,OUT045,482.5494447761095
NCG19,OUT027,5902.636445119137
NCN41,OUT035,2096.8727548932743
FDW22,OUT013,3773.390401725054
FDI02,OUT013,1859.9051765431925
FDV51,OUT045,2617.4213363600375
FDV48,OUT046,1602.938991800731
NCL17,OUT019,367.94972536549466
FDP46,OUT045,1515.0726404396657
FDU10,OUT045,414.4448850069297
FDT37,OUT010,845.6156487488632
FDI27,OUT035,656.3563639369639
FDN51,OUT046,3983.7677446976727
FDW07,OUT035,1498.985939284303
FDN45,OUT049,3450.1626522127185
DRN37,OUT027,4591.456016457668
DRF48,OUT049,2922.5199332706097
FDP38,OUT019,6.937490756615354
NCX18,OUT027,4965.733819886981
FDK45,OUT018,1495.353351679145
FDZ37,OUT049,1394.5534499526213
FDS50,OUT018,3504.6654123822354
NCR54,OUT018,2877.015321509966
NCS17,OUT035,1493.007850072584
FDV31,OUT046,2757.2985003590034
DRE27,OUT017,1550.5793892432532
FDN60,OUT013,2649.601685651187
FDK26,OUT013,3493.5909003992247
FDX37,OUT018,1404.446077949817
FDW31,OUT046,3168.3083891126107
FDX26,OUT018,2574.040150237834
DRL49,OUT019,286.6310535557245
FDU49,OUT017,1401.367028926027
FDY58,OUT046,3333.2951741807547
FDN03,OUT045,3863.470708326148
NCV06,OUT010,703.9590646490678
FDH53,OUT045,1334.5786682495734
FDG31,OUT018,933.4518436580224
NCC06,OUT045,2096.0135849365397
FDS13,OUT049,3855.8839935060982
FDP16,OUT035,3926.7823146697406
FDA35,OUT013,2142.5820671152533
DRP47,OUT018,3525.3666556304192
FDY28,OUT010,772.2598015801318
FDY20,OUT035,1431.035129524633
NCH30,OUT017,1957.8053329459415
NCR29,OUT019,-210.65225889647326
NCP05,OUT013,2255.917917545235
NCF30,OUT019,359.39078298175485
FDA08,OUT035,2594.1826196626125
FDN51,OUT027,5899.797625456454
FDH12,OUT046,1752.3812809760175
FDY39,OUT017,3523.7906350786157
NCO53,OUT045,2968.2279002594773
FDB40,OUT046,2395.5353625352427
FDH02,OUT049,1620.1186855813676
FDY11,OUT027,2243.529093281352
FDQ09,OUT019,-119.92326533115202
FDP16,OUT013,3869.679808845334
NCF55,OUT018,303.1188616722706
FDY09,OUT027,4883.575360348997
FDY39,OUT045,3474.76624679127
NCU53,OUT049,2692.260671561839
NCT41,OUT049,2534.60926955055
FDJ45,OUT046,672.8080616455841
FDR28,OUT013,2838.049397174153
FDN08,OUT013,1925.1907128552193
FDJ07,OUT049,1857.1585245943822
FDZ09,OUT027,4431.861415429133
FDQ14,OUT017,2515.1290743806685
FDY12,OUT027,1502.8777297229287
FDK57,OUT046,2018.6679798173407
FDD20,OUT049,2257.312527910919
FDS36,OUT018,1684.6402609405573
FDI40,OUT049,1808.4618954286443
FDJ40,OUT045,1906.6183284499334
FDE08,OUT013,2406.2396395847427
DRK01,OUT013,1711.3582397847413
FDC58,OUT049,556.9569788822768
FDE50,OUT046,2860.0869458641937
FDX48,OUT035,2464.4473039669347
DRM35,OUT018,2543.96674670055
FDG41,OUT013,1836.518828896736
FDB52,OUT046,3787.957894827608
FDV19,OUT045,2621.125384545009
DRG48,OUT017,2295.7372683669423
FDI26,OUT013,2829.891122630854
FDU11,OUT019,77.23005960709972
FDF59,OUT019,211.37276251097379
FDR07,OUT049,1483.750730950691
NCE06,OUT017,2450.728771940863
FDE10,OUT046,2100.26851324438
NCO55,OUT046,1662.372826033547
FDZ13,OUT013,813.4598333988685
FDT50,OUT017,1701.597316110061
FDH12,OUT010,15.948023217385838
FDD21,OUT045,1977.9857662494192
NCM05,OUT013,4069.7391254223603
FDK04,OUT013,1036.043299861831
FDN33,OUT017,1630.8755040616818
NCM18,OUT010,147.4507881571007
DRC25,OUT049,1482.5793459154513
FDT47,OUT017,1975.0191719801703
FDD45,OUT027,3121.381859436948
NCD07,OUT018,1621.6693872361502
NCY54,OUT010,650.9021261171894
FDL12,OUT049,1054.2331098694199
FDL02,OUT017,1610.9038626822896
FDC60,OUT035,1853.532945472508
FDR37,OUT017,3107.087125632877
FDY16,OUT017,2921.083273695778
FDU26,OUT045,1928.7661054174837
FDN24,OUT013,947.3630514743571
FDH44,OUT013,2432.714062409317
FDE23,OUT010,58.979866968010896
FDW60,OUT017,2912.202573463674
FDQ55,OUT049,1940.654199414082
FDV32,OUT027,1744.896829319272
FDV03,OUT010,537.7918362994766
FDY14,OUT010,903.4515274559873
NCL55,OUT027,5644.247864209965
DRF25,OUT017,658.6925263396946
FDX03,OUT046,720.1023307288065
FDF40,OUT045,3759.2615589007296
FDX24,OUT010,-41.905029538005984
FDA25,OUT049,1752.080612539053
FDH21,OUT018,2362.734234587285
FDB47,OUT010,675.8934553167475
FDT34,OUT019,19.858774435125987
FDS39,OUT010,326.588090953646
NCU05,OUT046,1215.6990542657343
FDE02,OUT049,1482.224282327413
FDL25,OUT035,1695.4302015157875
FDC50,OUT049,1568.474427689669
FDZ32,OUT049,1839.9847491334724
FDV14,OUT045,1300.3210437231949
FDR07,OUT045,1454.1692712867282
FDB26,OUT049,930.4769155544051
NCR50,OUT045,2298.8707998240484
FDP01,OUT018,1996.098666114453
FDH57,OUT045,2261.1586010106935
FDM60,OUT027,1145.8412860381538
FDA45,OUT017,2639.6631239330086
FDU55,OUT017,4093.9969464263636
FDH40,OUT035,1277.978654479917
FDG40,OUT019,10.266669806352082
FDT12,OUT049,3719.393660553419
DRL59,OUT045,942.5805509174262
FDT47,OUT018,1753.4390221435995
FDI60,OUT017,1283.9091559370247
